Post Index: 2 | Diff: 0.82 | Level: HIGH
Post Index: 23554 | Diff: 0.96 | Level: HIGH
Post Index: 23555 | Diff: 0.32 | Level: LOW
Post Index: 23560 | Diff: 0.97 | Level: HIGH
Post Index: 23561 | Diff: 0.65 | Level: MED
Post Index: 23564 | Diff: 0.88 | Level: HIGH
Post Index: 23566 | Diff: 0.58 | Level: MED
Post Index: 23571 | Diff: 0.95 | Level: HIGH
Post Index: 23572 | Diff: 0.53 | Level: MED
Post Index: 23574 | Diff: 0.70 | Level: MED
Post Index: 23577 | Diff: 1.85 | Level: HIGH
Post Index: 23579 | Diff: 0.98 | Level: HIGH
Post Index: 23582 | Diff: 0.49 | Level: LOW
Post Index: 23584 | Diff: 0.96 | Level: HIGH
Post Index: 23587 | Diff: 0.84 | Level: HIGH
Post Index: 23589 | Diff: 0.86 | Level: HIGH
Post Index: 23596 | Diff: 0.87 | Level: HIGH
Post Index: 23598 | Diff: 0.88 | Level: HIGH
Post Index: 23599 | Diff: 0.32 | Level: LOW
Post Index: 23603 | Diff: 0.91 | Level: HIGH
Post Index: 23604 | Diff: 1.94 | Level: HIGH
Post Index: 23605 | Diff: 0.90 | Level: HIGH
Post Index: 23610 | Diff: 0.96 | Level: HIGH
Post Index: 23612 | Diff: 0.93 | Level: HIGH
Post Index: 23613 | Diff: 0.54 | Level: MED
Post Index: 23614 | Diff: 0.41 | Level: LOW
Post Index: 23617 | Diff: 0.91 | Level: HIGH
Post Index: 23618 | Diff: 0.77 | Level: HIGH
Post Index: 23625 | Diff: 1.90 | Level: HIGH
Post Index: 23626 | Diff: 1.73 | Level: HIGH
Post Index: 23628 | Diff: 0.66 | Level: MED
Post Index: 23631 | Diff: 0.90 | Level: HIGH
Post Index: 23633 | Diff: 0.80 | Level: HIGH
Post Index: 23639 | Diff: 1.67 | Level: HIGH
Post Index: 23640 | Diff: 0.82 | Level: HIGH
Post Index: 23644 | Diff: 0.64 | Level: MED
Post Index: 23645 | Diff: 0.84 | Level: HIGH
Post Index: 23646 | Diff: 0.86 | Level: HIGH
Post Index: 23655 | Diff: 0.36 | Level: LOW
Post Index: 23657 | Diff: 1.41 | Level: HIGH
Post Index: 23658 | Diff: 0.77 | Level: HIGH
Post Index: 23660 | Diff: 0.94 | Level: HIGH
Post Index: 23664 | Diff: 0.92 | Level: HIGH
Post Index: 23668 | Diff: 0.97 | Level: HIGH
Post Index: 23672 | Diff: 0.94 | Level: HIGH
Post Index: 23673 | Diff: 1.90 | Level: HIGH
Post Index: 23674 | Diff: 0.76 | Level: HIGH
Post Index: 23676 | Diff: 0.75 | Level: HIGH
Post Index: 23677 | Diff: 0.69 | Level: MED
Post Index: 23684 | Diff: 0.86 | Level: HIGH
Post Index: 23685 | Diff: 0.70 | Level: HIGH
Post Index: 23692 | Diff: 0.93 | Level: HIGH
Post Index: 23693 | Diff: 0.88 | Level: HIGH
Post Index: 23697 | Diff: 0.55 | Level: MED
Post Index: 23699 | Diff: 0.76 | Level: HIGH
Post Index: 23702 | Diff: 0.72 | Level: HIGH
Post Index: 23711 | Diff: 0.96 | Level: HIGH
Post Index: 23714 | Diff: 0.93 | Level: HIGH
Post Index: 23717 | Diff: 0.78 | Level: HIGH
Post Index: 23719 | Diff: 0.90 | Level: HIGH
Post Index: 23720 | Diff: 0.95 | Level: HIGH
Post Index: 23724 | Diff: 0.93 | Level: HIGH
Post Index: 23726 | Diff: 1.82 | Level: HIGH
Post Index: 23727 | Diff: 0.91 | Level: HIGH
Post Index: 23729 | Diff: 0.76 | Level: HIGH
Post Index: 23730 | Diff: 0.90 | Level: HIGH
Post Index: 23733 | Diff: 0.95 | Level: HIGH
Post Index: 23734 | Diff: 0.98 | Level: HIGH
Post Index: 23735 | Diff: 0.59 | Level: MED
Post Index: 23740 | Diff: 0.96 | Level: HIGH
Post Index: 23742 | Diff: 0.36 | Level: LOW
Post Index: 23744 | Diff: 0.84 | Level: HIGH
Post Index: 23746 | Diff: 0.83 | Level: HIGH
Post Index: 23752 | Diff: 0.96 | Level: HIGH
Post Index: 23753 | Diff: 0.75 | Level: HIGH
Post Index: 23755 | Diff: 0.96 | Level: HIGH
Post Index: 23756 | Diff: 1.59 | Level: HIGH
Post Index: 23759 | Diff: 0.83 | Level: HIGH
Post Index: 23763 | Diff: 1.72 | Level: HIGH
Post Index: 23765 | Diff: 0.88 | Level: HIGH
Post Index: 23767 | Diff: 0.90 | Level: HIGH
Post Index: 23770 | Diff: 0.75 | Level: HIGH
Post Index: 23771 | Diff: 0.60 | Level: MED
Post Index: 23772 | Diff: 0.93 | Level: HIGH
Post Index: 23773 | Diff: 0.93 | Level: HIGH
Post Index: 23778 | Diff: 0.81 | Level: HIGH
Post Index: 23779 | Diff: 1.88 | Level: HIGH
Post Index: 23782 | Diff: 0.94 | Level: HIGH
Post Index: 23785 | Diff: 0.86 | Level: HIGH
Post Index: 23787 | Diff: 0.42 | Level: LOW
Post Index: 23789 | Diff: 0.88 | Level: HIGH
Post Index: 23790 | Diff: 0.82 | Level: HIGH
Post Index: 23792 | Diff: 0.31 | Level: LOW
Post Index: 23794 | Diff: 0.93 | Level: HIGH
Post Index: 23796 | Diff: 0.88 | Level: HIGH
Post Index: 23797 | Diff: 0.49 | Level: LOW
Post Index: 23798 | Diff: 0.82 | Level: HIGH
Post Index: 23801 | Diff: 0.90 | Level: HIGH
Post Index: 23804 | Diff: 0.99 | Level: HIGH
Post Index: 23805 | Diff: 0.91 | Level: HIGH
Post Index: 23806 | Diff: 0.64 | Level: MED
Post Index: 23808 | Diff: 0.80 | Level: HIGH
Post Index: 23809 | Diff: 0.80 | Level: HIGH
Post Index: 23812 | Diff: 0.90 | Level: HIGH
Post Index: 23815 | Diff: 0.33 | Level: LOW
Post Index: 23816 | Diff: 0.83 | Level: HIGH
Post Index: 23818 | Diff: 0.87 | Level: HIGH
Post Index: 23820 | Diff: 0.90 | Level: HIGH
Post Index: 23822 | Diff: 0.71 | Level: HIGH
Post Index: 23823 | Diff: 0.65 | Level: MED
Post Index: 23824 | Diff: 0.57 | Level: MED
Post Index: 23825 | Diff: 0.93 | Level: HIGH
Post Index: 23826 | Diff: 0.54 | Level: MED
Post Index: 23827 | Diff: 0.91 | Level: HIGH
Post Index: 23831 | Diff: 0.66 | Level: MED
Post Index: 23832 | Diff: 0.62 | Level: MED
Post Index: 23834 | Diff: 0.86 | Level: HIGH
Post Index: 23836 | Diff: 0.59 | Level: MED
Post Index: 23837 | Diff: 0.76 | Level: HIGH
Post Index: 23840 | Diff: 0.85 | Level: HIGH
Post Index: 23841 | Diff: 0.65 | Level: MED
Post Index: 23848 | Diff: 0.98 | Level: HIGH
Post Index: 23849 | Diff: 1.26 | Level: HIGH
Post Index: 23850 | Diff: 0.79 | Level: HIGH
Post Index: 23851 | Diff: 0.93 | Level: HIGH
Post Index: 23852 | Diff: 0.90 | Level: HIGH
Post Index: 23867 | Diff: 0.34 | Level: LOW
Post Index: 23868 | Diff: 0.91 | Level: HIGH
Post Index: 23870 | Diff: 0.90 | Level: HIGH
Post Index: 23871 | Diff: 0.78 | Level: HIGH
Post Index: 23875 | Diff: 0.66 | Level: MED
Post Index: 23876 | Diff: 1.80 | Level: HIGH
Post Index: 23877 | Diff: 0.80 | Level: HIGH
Post Index: 23882 | Diff: 0.37 | Level: LOW
Post Index: 23886 | Diff: 0.81 | Level: HIGH
Post Index: 23890 | Diff: 0.34 | Level: LOW
Post Index: 23892 | Diff: 0.93 | Level: HIGH
Post Index: 23893 | Diff: 0.54 | Level: MED
Post Index: 23895 | Diff: 0.31 | Level: LOW
Post Index: 23898 | Diff: 0.93 | Level: HIGH
Post Index: 23901 | Diff: 1.41 | Level: HIGH
Post Index: 23905 | Diff: 0.95 | Level: HIGH
Post Index: 23906 | Diff: 0.78 | Level: HIGH
Post Index: 23908 | Diff: 0.84 | Level: HIGH
Post Index: 23910 | Diff: 0.92 | Level: HIGH
Post Index: 23920 | Diff: 0.75 | Level: HIGH
Post Index: 23923 | Diff: 0.86 | Level: HIGH
Post Index: 23928 | Diff: 0.96 | Level: HIGH
Post Index: 23929 | Diff: 0.88 | Level: HIGH
Post Index: 23930 | Diff: 0.88 | Level: HIGH
Post Index: 23931 | Diff: 0.88 | Level: HIGH
Post Index: 23940 | Diff: 0.86 | Level: HIGH
Post Index: 23944 | Diff: 0.59 | Level: MED
Post Index: 23946 | Diff: 0.96 | Level: HIGH
Post Index: 23947 | Diff: 0.92 | Level: HIGH
Post Index: 23949 | Diff: 0.95 | Level: HIGH
Post Index: 23952 | Diff: 0.99 | Level: HIGH
Post Index: 23954 | Diff: 0.99 | Level: HIGH
Post Index: 23957 | Diff: 1.84 | Level: HIGH
Post Index: 23961 | Diff: 0.87 | Level: HIGH
Post Index: 23964 | Diff: 0.97 | Level: HIGH
Post Index: 23972 | Diff: 0.31 | Level: LOW
Post Index: 23973 | Diff: 0.92 | Level: HIGH
Post Index: 23974 | Diff: 0.92 | Level: HIGH
Post Index: 23977 | Diff: 0.84 | Level: HIGH
Post Index: 23978 | Diff: 0.90 | Level: HIGH
Post Index: 23979 | Diff: 0.71 | Level: HIGH
Post Index: 23984 | Diff: 0.90 | Level: HIGH
Post Index: 23986 | Diff: 0.50 | Level: MED
Post Index: 23988 | Diff: 0.65 | Level: MED
Post Index: 23993 | Diff: 0.96 | Level: HIGH
Post Index: 23994 | Diff: 0.54 | Level: MED
Post Index: 23995 | Diff: 0.93 | Level: HIGH
Post Index: 23996 | Diff: 0.41 | Level: LOW
Post Index: 23997 | Diff: 0.98 | Level: HIGH
Post Index: 23998 | Diff: 0.72 | Level: HIGH
Post Index: 24010 | Diff: 0.95 | Level: HIGH
Post Index: 24011 | Diff: 0.96 | Level: HIGH
Post Index: 24012 | Diff: 0.39 | Level: LOW
Post Index: 24013 | Diff: 0.94 | Level: HIGH
Post Index: 24015 | Diff: 0.84 | Level: HIGH
Post Index: 24016 | Diff: 0.88 | Level: HIGH
Post Index: 24021 | Diff: 0.64 | Level: MED
Post Index: 24024 | Diff: 0.53 | Level: MED
Post Index: 24025 | Diff: 0.87 | Level: HIGH
Post Index: 24027 | Diff: 0.88 | Level: HIGH
Post Index: 24040 | Diff: 0.66 | Level: MED
Post Index: 24042 | Diff: 0.93 | Level: HIGH
Post Index: 24043 | Diff: 0.85 | Level: HIGH
Post Index: 24047 | Diff: 0.89 | Level: HIGH
Post Index: 24050 | Diff: 0.86 | Level: HIGH
Post Index: 24051 | Diff: 0.92 | Level: HIGH
Post Index: 24054 | Diff: 1.62 | Level: HIGH
Post Index: 24059 | Diff: 0.31 | Level: LOW
Post Index: 24061 | Diff: 0.75 | Level: HIGH
Post Index: 24062 | Diff: 0.80 | Level: HIGH
Post Index: 24063 | Diff: 1.68 | Level: HIGH
Post Index: 24064 | Diff: 0.85 | Level: HIGH
Post Index: 24065 | Diff: 0.41 | Level: LOW
Post Index: 24070 | Diff: 0.81 | Level: HIGH
Post Index: 24072 | Diff: 0.62 | Level: MED
Post Index: 24074 | Diff: 0.99 | Level: HIGH
Post Index: 24075 | Diff: 0.92 | Level: HIGH
Post Index: 24076 | Diff: 0.98 | Level: HIGH
Post Index: 24079 | Diff: 0.77 | Level: HIGH
Post Index: 24080 | Diff: 0.88 | Level: HIGH
Post Index: 24083 | Diff: 1.93 | Level: HIGH
Post Index: 24084 | Diff: 0.78 | Level: HIGH
Post Index: 24086 | Diff: 0.88 | Level: HIGH
Post Index: 24087 | Diff: 0.93 | Level: HIGH
Post Index: 24090 | Diff: 0.95 | Level: HIGH
Post Index: 24091 | Diff: 0.88 | Level: HIGH
Post Index: 24093 | Diff: 0.93 | Level: HIGH
Post Index: 24096 | Diff: 0.78 | Level: HIGH
Post Index: 24100 | Diff: 0.63 | Level: MED
Post Index: 24102 | Diff: 0.84 | Level: HIGH
Post Index: 24103 | Diff: 1.71 | Level: HIGH
Post Index: 24104 | Diff: 1.16 | Level: HIGH
Post Index: 24110 | Diff: 0.78 | Level: HIGH
Post Index: 24116 | Diff: 0.66 | Level: MED
Post Index: 24120 | Diff: 0.34 | Level: LOW
Post Index: 24121 | Diff: 0.74 | Level: HIGH
Post Index: 24122 | Diff: 0.58 | Level: MED
Post Index: 24126 | Diff: 0.77 | Level: HIGH
Post Index: 24127 | Diff: 0.89 | Level: HIGH
Post Index: 24132 | Diff: 0.62 | Level: MED
Post Index: 24133 | Diff: 0.97 | Level: HIGH
Post Index: 24144 | Diff: 0.82 | Level: HIGH
Post Index: 24145 | Diff: 0.92 | Level: HIGH
Post Index: 24150 | Diff: 0.67 | Level: MED
Post Index: 24153 | Diff: 0.32 | Level: LOW
Post Index: 24155 | Diff: 0.76 | Level: HIGH
Post Index: 24162 | Diff: 1.57 | Level: HIGH
Post Index: 24166 | Diff: 0.90 | Level: HIGH
Post Index: 24167 | Diff: 0.94 | Level: HIGH
Post Index: 24169 | Diff: 0.88 | Level: HIGH
Post Index: 24171 | Diff: 0.91 | Level: HIGH
Post Index: 24177 | Diff: 0.37 | Level: LOW
Post Index: 24183 | Diff: 0.88 | Level: HIGH
Post Index: 24184 | Diff: 0.96 | Level: HIGH
Post Index: 24186 | Diff: 0.59 | Level: MED
Post Index: 24189 | Diff: 0.87 | Level: HIGH
Post Index: 24191 | Diff: 0.89 | Level: HIGH
Post Index: 24193 | Diff: 0.92 | Level: HIGH
Post Index: 24196 | Diff: 0.63 | Level: MED
Post Index: 24197 | Diff: 0.71 | Level: HIGH
Post Index: 24198 | Diff: 0.95 | Level: HIGH
Post Index: 24202 | Diff: 0.65 | Level: MED
Post Index: 24204 | Diff: 0.95 | Level: HIGH
Post Index: 24212 | Diff: 0.95 | Level: HIGH
Post Index: 24213 | Diff: 0.54 | Level: MED
Post Index: 24214 | Diff: 0.70 | Level: HIGH
Post Index: 24215 | Diff: 0.74 | Level: HIGH
Post Index: 24219 | Diff: 0.81 | Level: HIGH
Post Index: 24223 | Diff: 0.92 | Level: HIGH
Post Index: 24224 | Diff: 0.95 | Level: HIGH
Post Index: 24227 | Diff: 0.95 | Level: HIGH
Post Index: 24228 | Diff: 1.63 | Level: HIGH
Post Index: 24232 | Diff: 0.81 | Level: HIGH
Post Index: 24235 | Diff: 1.79 | Level: HIGH
Post Index: 24236 | Diff: 0.98 | Level: HIGH
Post Index: 24237 | Diff: 0.58 | Level: MED
Post Index: 24238 | Diff: 0.65 | Level: MED
Post Index: 24239 | Diff: 0.95 | Level: HIGH
Post Index: 24244 | Diff: 1.48 | Level: HIGH
Post Index: 24250 | Diff: 0.88 | Level: HIGH
Post Index: 24251 | Diff: 0.88 | Level: HIGH
Post Index: 24252 | Diff: 0.96 | Level: HIGH
Post Index: 24256 | Diff: 0.87 | Level: HIGH
Post Index: 24259 | Diff: 0.93 | Level: HIGH
Post Index: 24260 | Diff: 0.99 | Level: HIGH
Post Index: 24261 | Diff: 0.93 | Level: HIGH
Post Index: 24264 | Diff: 0.90 | Level: HIGH
Post Index: 24265 | Diff: 0.62 | Level: MED
Post Index: 24268 | Diff: 0.88 | Level: HIGH
Post Index: 24269 | Diff: 0.32 | Level: LOW
Post Index: 24273 | Diff: 0.99 | Level: HIGH
Post Index: 24276 | Diff: 0.85 | Level: HIGH
Post Index: 24278 | Diff: 0.98 | Level: HIGH
Post Index: 24280 | Diff: 0.60 | Level: MED
Post Index: 24282 | Diff: 0.52 | Level: MED
Post Index: 24284 | Diff: 0.84 | Level: HIGH
Post Index: 24289 | Diff: 0.85 | Level: HIGH
Post Index: 24293 | Diff: 0.86 | Level: HIGH
Post Index: 24296 | Diff: 0.96 | Level: HIGH
Post Index: 24297 | Diff: 0.74 | Level: HIGH
Post Index: 24305 | Diff: 0.81 | Level: HIGH
Post Index: 24309 | Diff: 0.70 | Level: MED
Post Index: 24315 | Diff: 0.97 | Level: HIGH
Post Index: 24317 | Diff: 0.96 | Level: HIGH
Post Index: 24320 | Diff: 0.94 | Level: HIGH
Post Index: 24321 | Diff: 0.56 | Level: MED
Post Index: 24327 | Diff: 0.50 | Level: MED
Post Index: 24328 | Diff: 0.50 | Level: MED
Post Index: 24330 | Diff: 0.71 | Level: HIGH
Post Index: 24333 | Diff: 0.91 | Level: HIGH
Post Index: 24334 | Diff: 0.92 | Level: HIGH
Post Index: 24335 | Diff: 0.65 | Level: MED
Post Index: 24336 | Diff: 0.76 | Level: HIGH
Post Index: 24337 | Diff: 0.89 | Level: HIGH
Post Index: 24339 | Diff: 1.86 | Level: HIGH
Post Index: 24340 | Diff: 0.57 | Level: MED
Post Index: 24342 | Diff: 0.87 | Level: HIGH
Post Index: 24347 | Diff: 0.55 | Level: MED
Post Index: 24352 | Diff: 0.33 | Level: LOW
Post Index: 24354 | Diff: 0.95 | Level: HIGH
Post Index: 24355 | Diff: 0.56 | Level: MED
Post Index: 24356 | Diff: 0.52 | Level: MED
Post Index: 24357 | Diff: 0.73 | Level: HIGH
Post Index: 24364 | Diff: 0.86 | Level: HIGH
Post Index: 24368 | Diff: 0.87 | Level: HIGH
Post Index: 24371 | Diff: 1.90 | Level: HIGH
Post Index: 24377 | Diff: 0.94 | Level: HIGH
Post Index: 24378 | Diff: 0.95 | Level: HIGH
Post Index: 24379 | Diff: 0.98 | Level: HIGH
Post Index: 24380 | Diff: 0.73 | Level: HIGH
Post Index: 24385 | Diff: 0.83 | Level: HIGH
Post Index: 24387 | Diff: 0.95 | Level: HIGH
Post Index: 24389 | Diff: 0.99 | Level: HIGH
Post Index: 24390 | Diff: 0.88 | Level: HIGH
Post Index: 24391 | Diff: 0.88 | Level: HIGH
Post Index: 24392 | Diff: 0.54 | Level: MED
Post Index: 24394 | Diff: 0.75 | Level: HIGH
Post Index: 24395 | Diff: 0.87 | Level: HIGH
Post Index: 24399 | Diff: 0.50 | Level: MED
Post Index: 24401 | Diff: 0.57 | Level: MED
Post Index: 24403 | Diff: 0.96 | Level: HIGH
Post Index: 24404 | Diff: 0.96 | Level: HIGH
Post Index: 24406 | Diff: 0.88 | Level: HIGH
Post Index: 24407 | Diff: 0.88 | Level: HIGH
Post Index: 24410 | Diff: 0.88 | Level: HIGH
Post Index: 24411 | Diff: 0.93 | Level: HIGH
Post Index: 24414 | Diff: 0.63 | Level: MED
Post Index: 24415 | Diff: 0.93 | Level: HIGH
Post Index: 24416 | Diff: 0.95 | Level: HIGH
Post Index: 24419 | Diff: 0.72 | Level: HIGH
Post Index: 24420 | Diff: 0.64 | Level: MED
Post Index: 24424 | Diff: 1.30 | Level: HIGH
Post Index: 24425 | Diff: 0.32 | Level: LOW
Post Index: 24428 | Diff: 0.94 | Level: HIGH
Post Index: 24431 | Diff: 0.72 | Level: HIGH
Post Index: 24433 | Diff: 0.89 | Level: HIGH
Post Index: 24434 | Diff: 0.81 | Level: HIGH
Post Index: 24435 | Diff: 0.87 | Level: HIGH
Post Index: 24438 | Diff: 0.60 | Level: MED
Post Index: 24440 | Diff: 0.36 | Level: LOW
Post Index: 24442 | Diff: 1.85 | Level: HIGH
Post Index: 24444 | Diff: 0.53 | Level: MED
Post Index: 24445 | Diff: 0.52 | Level: MED
Post Index: 24446 | Diff: 0.94 | Level: HIGH
Post Index: 24447 | Diff: 0.56 | Level: MED
Post Index: 24448 | Diff: 0.67 | Level: MED
Post Index: 24451 | Diff: 0.86 | Level: HIGH
Post Index: 24454 | Diff: 0.93 | Level: HIGH
Post Index: 24461 | Diff: 0.66 | Level: MED
Post Index: 24463 | Diff: 0.58 | Level: MED
Post Index: 24464 | Diff: 0.61 | Level: MED
Post Index: 24466 | Diff: 0.98 | Level: HIGH
Post Index: 24468 | Diff: 0.85 | Level: HIGH
Post Index: 24470 | Diff: 0.81 | Level: HIGH
Post Index: 24474 | Diff: 0.59 | Level: MED
Post Index: 24477 | Diff: 0.96 | Level: HIGH
Post Index: 24479 | Diff: 0.80 | Level: HIGH
Post Index: 24482 | Diff: 0.82 | Level: HIGH
Post Index: 24484 | Diff: 0.78 | Level: HIGH
Post Index: 24486 | Diff: 0.80 | Level: HIGH
Post Index: 24487 | Diff: 1.75 | Level: HIGH
Post Index: 24493 | Diff: 0.31 | Level: LOW
Post Index: 24495 | Diff: 0.91 | Level: HIGH
Post Index: 24496 | Diff: 1.71 | Level: HIGH
Post Index: 24497 | Diff: 0.92 | Level: HIGH
Post Index: 24498 | Diff: 0.80 | Level: HIGH
Post Index: 24502 | Diff: 0.82 | Level: HIGH
Post Index: 24503 | Diff: 0.91 | Level: HIGH
Post Index: 24504 | Diff: 0.84 | Level: HIGH
Post Index: 24506 | Diff: 0.61 | Level: MED
Post Index: 24507 | Diff: 0.99 | Level: HIGH
Post Index: 24509 | Diff: 0.89 | Level: HIGH
Post Index: 24510 | Diff: 0.83 | Level: HIGH
Post Index: 24511 | Diff: 0.32 | Level: LOW
Post Index: 24513 | Diff: 0.78 | Level: HIGH
Post Index: 24514 | Diff: 1.91 | Level: HIGH
Post Index: 24516 | Diff: 0.88 | Level: HIGH
Post Index: 24517 | Diff: 0.77 | Level: HIGH
Post Index: 24518 | Diff: 1.31 | Level: HIGH
Post Index: 24519 | Diff: 0.95 | Level: HIGH
Post Index: 24520 | Diff: 0.56 | Level: MED
Post Index: 24523 | Diff: 0.70 | Level: HIGH
Post Index: 24524 | Diff: 0.95 | Level: HIGH
Post Index: 24525 | Diff: 0.99 | Level: HIGH
Post Index: 24528 | Diff: 0.92 | Level: HIGH
Post Index: 24529 | Diff: 0.94 | Level: HIGH
Post Index: 24530 | Diff: 0.99 | Level: HIGH
Post Index: 24531 | Diff: 0.88 | Level: HIGH
Post Index: 24533 | Diff: 0.56 | Level: MED
Post Index: 24537 | Diff: 0.89 | Level: HIGH
Post Index: 24541 | Diff: 1.94 | Level: HIGH
Post Index: 24544 | Diff: 0.93 | Level: HIGH
Post Index: 24547 | Diff: 0.98 | Level: HIGH
Post Index: 24548 | Diff: 0.99 | Level: HIGH
Post Index: 24549 | Diff: 0.81 | Level: HIGH
Post Index: 24553 | Diff: 0.94 | Level: HIGH
Post Index: 24555 | Diff: 0.78 | Level: HIGH
Post Index: 24558 | Diff: 0.97 | Level: HIGH
Post Index: 24561 | Diff: 1.78 | Level: HIGH
Post Index: 24567 | Diff: 0.91 | Level: HIGH
Post Index: 24570 | Diff: 0.94 | Level: HIGH
Post Index: 24578 | Diff: 0.92 | Level: HIGH
Post Index: 24580 | Diff: 1.59 | Level: HIGH
Post Index: 24581 | Diff: 0.88 | Level: HIGH
Post Index: 24583 | Diff: 0.88 | Level: HIGH
Post Index: 24585 | Diff: 0.94 | Level: HIGH
Post Index: 24586 | Diff: 0.82 | Level: HIGH
Post Index: 24593 | Diff: 0.93 | Level: HIGH
Post Index: 24595 | Diff: 0.93 | Level: HIGH
Post Index: 24600 | Diff: 0.80 | Level: HIGH
Post Index: 24604 | Diff: 0.92 | Level: HIGH
Post Index: 24607 | Diff: 0.64 | Level: MED
Post Index: 24610 | Diff: 1.64 | Level: HIGH
Post Index: 24612 | Diff: 0.51 | Level: MED
Post Index: 24614 | Diff: 0.77 | Level: HIGH
Post Index: 24617 | Diff: 0.77 | Level: HIGH
Post Index: 24618 | Diff: 0.92 | Level: HIGH
Post Index: 24619 | Diff: 0.89 | Level: HIGH
Post Index: 24621 | Diff: 0.68 | Level: MED
Post Index: 24622 | Diff: 0.85 | Level: HIGH
Post Index: 24625 | Diff: 0.77 | Level: HIGH
Post Index: 24629 | Diff: 0.50 | Level: MED
Post Index: 24630 | Diff: 0.85 | Level: HIGH
Post Index: 24633 | Diff: 0.55 | Level: MED
Post Index: 24642 | Diff: 0.87 | Level: HIGH
Post Index: 24643 | Diff: 0.60 | Level: MED
Post Index: 24651 | Diff: 0.53 | Level: MED
Post Index: 24652 | Diff: 0.51 | Level: MED
Post Index: 24659 | Diff: 1.74 | Level: HIGH
Post Index: 24660 | Diff: 0.78 | Level: HIGH
Post Index: 24661 | Diff: 0.67 | Level: MED
Post Index: 24663 | Diff: 0.98 | Level: HIGH
Post Index: 24665 | Diff: 0.55 | Level: MED
Post Index: 24671 | Diff: 0.53 | Level: MED
Post Index: 24674 | Diff: 0.86 | Level: HIGH
Post Index: 24675 | Diff: 0.94 | Level: HIGH
Post Index: 24678 | Diff: 0.91 | Level: HIGH
Post Index: 24682 | Diff: 0.77 | Level: HIGH
Post Index: 24684 | Diff: 0.60 | Level: MED
Post Index: 24685 | Diff: 0.66 | Level: MED
Post Index: 24686 | Diff: 0.57 | Level: MED
Post Index: 24687 | Diff: 0.98 | Level: HIGH
Post Index: 24689 | Diff: 0.98 | Level: HIGH
Post Index: 24690 | Diff: 0.64 | Level: MED
Post Index: 24692 | Diff: 0.81 | Level: HIGH
Post Index: 24694 | Diff: 0.31 | Level: LOW
Post Index: 24698 | Diff: 0.91 | Level: HIGH
Post Index: 24700 | Diff: 0.88 | Level: HIGH
Post Index: 24701 | Diff: 0.65 | Level: MED
Post Index: 24705 | Diff: 0.60 | Level: MED
Post Index: 24707 | Diff: 0.98 | Level: HIGH
Post Index: 24708 | Diff: 0.99 | Level: HIGH
Post Index: 24709 | Diff: 0.99 | Level: HIGH
Post Index: 24710 | Diff: 0.68 | Level: MED
Post Index: 24711 | Diff: 0.49 | Level: LOW
Post Index: 24715 | Diff: 0.74 | Level: HIGH
Post Index: 24716 | Diff: 0.90 | Level: HIGH
Post Index: 24717 | Diff: 0.57 | Level: MED
Post Index: 24732 | Diff: 0.88 | Level: HIGH
Post Index: 24733 | Diff: 1.76 | Level: HIGH
Post Index: 24734 | Diff: 0.51 | Level: MED
Post Index: 24736 | Diff: 0.74 | Level: HIGH
Post Index: 24737 | Diff: 0.91 | Level: HIGH
Post Index: 24740 | Diff: 0.98 | Level: HIGH
Post Index: 24741 | Diff: 0.82 | Level: HIGH
Post Index: 24746 | Diff: 0.51 | Level: MED
Post Index: 24748 | Diff: 1.80 | Level: HIGH
Post Index: 24750 | Diff: 0.51 | Level: MED
Post Index: 24753 | Diff: 0.98 | Level: HIGH
Post Index: 24773 | Diff: 0.94 | Level: HIGH
Post Index: 24779 | Diff: 1.47 | Level: HIGH
Post Index: 24783 | Diff: 0.78 | Level: HIGH
Post Index: 24787 | Diff: 0.77 | Level: HIGH
Post Index: 24789 | Diff: 0.73 | Level: HIGH
Post Index: 24790 | Diff: 0.98 | Level: HIGH
Post Index: 24791 | Diff: 0.56 | Level: MED
Post Index: 24795 | Diff: 0.31 | Level: LOW
Post Index: 24797 | Diff: 0.73 | Level: HIGH
Post Index: 24801 | Diff: 1.36 | Level: HIGH
Post Index: 24803 | Diff: 0.91 | Level: HIGH
Post Index: 24805 | Diff: 0.74 | Level: HIGH
Post Index: 24806 | Diff: 0.74 | Level: HIGH
Post Index: 24807 | Diff: 0.62 | Level: MED
Post Index: 24814 | Diff: 0.89 | Level: HIGH
Post Index: 24818 | Diff: 0.94 | Level: HIGH
Post Index: 24820 | Diff: 0.96 | Level: HIGH
Post Index: 24821 | Diff: 0.96 | Level: HIGH
Post Index: 24824 | Diff: 0.88 | Level: HIGH
Post Index: 24829 | Diff: 0.88 | Level: HIGH
Post Index: 24848 | Diff: 0.93 | Level: HIGH
Post Index: 24854 | Diff: 1.28 | Level: HIGH
Post Index: 24856 | Diff: 0.84 | Level: HIGH
Post Index: 24859 | Diff: 0.84 | Level: HIGH
Post Index: 24866 | Diff: 0.65 | Level: MED
